"translation","source","can_modify"
"Hint Text 3 DLC5_040 First line{LF}Hint Text 3 DLC5_040 Second line{LF}Hint Text 3 DLC5_040 Third line{LF}Hint Text 3 DLC5_040 Fourth line{LF}Hint Text 3 DLC5_040 Fifth line{#Name=""Yummy-looking Crab (6)""}","ヒントテキスト３　DLC5_040　　　一行目{LF}ヒントテキスト３　DLC5_040　　　二行目{LF}ヒントテキスト３　DLC5_040　　　三行目{LF}ヒントテキスト３　DLC5_040　　　四行目{LF}ヒントテキスト３　DLC5_040　　　五行目{#Name=""Yummy-looking Crab (6)""}","1"
"Hint Text 1 DLC4_040 First line{LF}Hint Text 1 DLC4_040 Second line{LF}Hint Text 1 DLC4_040 Third line{LF}Hint Text 1 DLC4_040 Fourth line{LF}Hint Text 1 DLC4_040 Fifth line{#Name=""Pirate fleet (4)""}","ヒントテキスト１　DLC4_040　　　一行目{LF}ヒントテキスト１　DLC4_040　　　二行目{LF}ヒントテキスト１　DLC4_040　　　三行目{LF}ヒントテキスト１　DLC4_040　　　四行目{LF}ヒントテキスト１　DLC4_040　　　五行目{#Name=""Pirate fleet (4)""}","1"
"Hint Text 2 DLC4_040 First line{LF}Hint Text 2 DLC4_040 Second line{LF}Hint Text 2 DLC4_040 Third line{LF}Hint Text 2 DLC4_040 Fourth line{LF}Hint Text 2 DLC4_040 Fifth line{#Name=""Pirate fleet (5)""}","ヒントテキスト２　DLC4_040　　　一行目{LF}ヒントテキスト２　DLC4_040　　　二行目{LF}ヒントテキスト２　DLC4_040　　　三行目{LF}ヒントテキスト２　DLC4_040　　　四行目{LF}ヒントテキスト２　DLC4_040　　　五行目{#Name=""Pirate fleet (5)""}","1"
"Hint Text 3 DLC4_040 First line{LF}Hint Text 3 DLC4_040 Second line{LF}Hint Text 3 DLC4_040 Third line{LF}Hint Text 3 DLC4_040 Fourth line{LF}Hint Text 3 DLC4_040 Fifth line{#Name=""Pirate fleet (6)""}","ヒントテキスト３　DLC4_040　　　一行目{LF}ヒントテキスト３　DLC4_040　　　二行目{LF}ヒントテキスト３　DLC4_040　　　三行目{LF}ヒントテキスト３　DLC4_040　　　四行目{LF}ヒントテキスト３　DLC4_040　　　五行目{#Name=""Pirate fleet (6)""}","1"
"Hint Text 1 DLC3_040 First line{LF}Hint Text 1 DLC3_040 Second line{LF}Hint Text 1 DLC3_040 Third line{LF}Hint Text 1 DLC3_040 Fourth line{LF}Hint Text 1 DLC3_040 Fifth line{#Name=""Special Gigas (4)""}","ヒントテキスト１　DLC3_040　　　一行目{LF}ヒントテキスト１　DLC3_040　　　二行目{LF}ヒントテキスト１　DLC3_040　　　三行目{LF}ヒントテキスト１　DLC3_040　　　四行目{LF}ヒントテキスト１　DLC3_040　　　五行目{#Name=""Special Gigas (4)""}","1"
"Hint Text 2 DLC3_040 First line{LF}Hint Text 2 DLC3_040 Second line{LF}Hint Text 2 DLC3_040 Third line{LF}Hint Text 2 DLC3_040 Fourth line{LF}Hint Text 2 DLC3_040 Fifth line{#Name=""Special Gigas (5)""}","ヒントテキスト２　DLC3_040　　　一行目{LF}ヒントテキスト２　DLC3_040　　　二行目{LF}ヒントテキスト２　DLC3_040　　　三行目{LF}ヒントテキスト２　DLC3_040　　　四行目{LF}ヒントテキスト２　DLC3_040　　　五行目{#Name=""Special Gigas (5)""}","1"
"Hint Text 3 DLC3_040 First line{LF}Hint Text 3 DLC3_040 Second line{LF}Hint Text 3 DLC3_040 Third line{LF}Hint Text 3 DLC3_040 Fourth line{LF}Hint Text 3 DLC3_040 Fifth line{#Name=""Special Gigas (6)""}","ヒントテキスト３　DLC3_040　　　一行目{LF}ヒントテキスト３　DLC3_040　　　二行目{LF}ヒントテキスト３　DLC3_040　　　三行目{LF}ヒントテキスト３　DLC3_040　　　四行目{LF}ヒントテキスト３　DLC3_040　　　五行目{#Name=""Special Gigas (6)""}","1"
"Hint Text 1 DLC2_040 First line{LF}Hint Text 1 DLC2_040 Second line{LF}Hint Text 1 DLC2_040 Third line{LF}Hint Text 1 DLC2_040 Fourth line{LF}Hint Text 1 DLC2_040 Fifth line{#Name=""Homunculus (4)""}","ヒントテキスト１　DLC2_040　　　一行目{LF}ヒントテキスト１　DLC2_040　　　二行目{LF}ヒントテキスト１　DLC2_040　　　三行目{LF}ヒントテキスト１　DLC2_040　　　四行目{LF}ヒントテキスト１　DLC2_040　　　五行目{#Name=""Homunculus (4)""}","1"
"Hint Text 2 DLC2_040 First line{LF}Hint Text 2 DLC2_040 Second line{LF}Hint Text 2 DLC2_040 Third line{LF}Hint Text 2 DLC2_040 Fourth line{LF}Hint Text 2 DLC2_040 Fifth line{#Name=""Homunculus (5)""}","ヒントテキスト２　DLC2_040　　　一行目{LF}ヒントテキスト２　DLC2_040　　　二行目{LF}ヒントテキスト２　DLC2_040　　　三行目{LF}ヒントテキスト２　DLC2_040　　　四行目{LF}ヒントテキスト２　DLC2_040　　　五行目{#Name=""Homunculus (5)""}","1"
"Hint Text 3 DLC2_040 First line{LF}Hint Text 3 DLC2_040 Second line{LF}Hint Text 3 DLC2_040 Third line{LF}Hint Text 3 DLC2_040 Fourth line{LF}Hint Text 3 DLC2_040 Fifth line{#Name=""Homunculus (6)""}","ヒントテキスト３　DLC2_040　　　一行目{LF}ヒントテキスト３　DLC2_040　　　二行目{LF}ヒントテキスト３　DLC2_040　　　三行目{LF}ヒントテキスト３　DLC2_040　　　四行目{LF}ヒントテキスト３　DLC2_040　　　五行目{#Name=""Homunculus (6)""}","1"
"Hint Text 1 DLC1_040 First line{LF}Hint Text 1 DLC1_040 Second line{LF}Hint Text 1 DLC1_040 Third line{LF}Hint Text 1 DLC1_040 Fourth line{LF}Hint Text 1 DLC1_040 Fifth line{#Name=""Fake Zero (4)""}","ヒントテキスト１　DLC1_040　　　一行目{LF}ヒントテキスト１　DLC1_040　　　二行目{LF}ヒントテキスト１　DLC1_040　　　三行目{LF}ヒントテキスト１　DLC1_040　　　四行目{LF}ヒントテキスト１　DLC1_040　　　五行目{#Name=""Fake Zero (4)""}","1"
"Hint Text 2 DLC1_040 First line{LF}Hint Text 2 DLC1_040 Second line{LF}Hint Text 2 DLC1_040 Third line{LF}Hint Text 2 DLC1_040 Fourth line{LF}Hint Text 2 DLC1_040 Fifth line{#Name=""Fake Zero (5)""}","ヒントテキスト２　DLC1_040　　　一行目{LF}ヒントテキスト２　DLC1_040　　　二行目{LF}ヒントテキスト２　DLC1_040　　　三行目{LF}ヒントテキスト２　DLC1_040　　　四行目{LF}ヒントテキスト２　DLC1_040　　　五行目{#Name=""Fake Zero (5)""}","1"
"Hint Text 3 DLC1_040 First line{LF}Hint Text 3 DLC1_040 Second line{LF}Hint Text 3 DLC1_040 Third line{LF}Hint Text 3 DLC1_040 Fourth line{LF}Hint Text 3 DLC1_040 Fifth line{#Name=""Fake Zero (6)""}","ヒントテキスト３　DLC1_040　　　一行目{LF}ヒントテキスト３　DLC1_040　　　二行目{LF}ヒントテキスト３　DLC1_040　　　三行目{LF}ヒントテキスト３　DLC1_040　　　四行目{LF}ヒントテキスト３　DLC1_040　　　五行目{#Name=""Fake Zero (6)""}","1"
"Hint Text 1 DLC0_040 First line{LF}Hint Text 1 DLC0_040 Second line{LF}Hint Text 1 DLC0_040 Third line{LF}Hint Text 1 DLC0_040 Fourth line{LF}Hint Text 1 DLC0_040 Fifth line{#Name=""Michael (4)""}","ヒントテキスト１　DLC0_040　　　一行目{LF}ヒントテキスト１　DLC0_040　　　二行目{LF}ヒントテキスト１　DLC0_040　　　三行目{LF}ヒントテキスト１　DLC0_040　　　四行目{LF}ヒントテキスト１　DLC0_040　　　五行目{#Name=""Michael (4)""}","1"
"Hint Text 2 DLC0_040 First line{LF}Hint Text 2 DLC0_040 Second line{LF}Hint Text 2 DLC0_040 Third line{LF}Hint Text 2 DLC0_040 Fourth line{LF}Hint Text 2 DLC0_040 Fifth line{#Name=""Michael (5)""}","ヒントテキスト２　DLC0_040　　　一行目{LF}ヒントテキスト２　DLC0_040　　　二行目{LF}ヒントテキスト２　DLC0_040　　　三行目{LF}ヒントテキスト２　DLC0_040　　　四行目{LF}ヒントテキスト２　DLC0_040　　　五行目{#Name=""Michael (5)""}","1"
"Hint Text 3 DLC0_040 First line{LF}Hint Text 3 DLC0_040 Second line{LF}Hint Text 3 DLC0_040 Third line{LF}Hint Text 3 DLC0_040 Fourth line{LF}Hint Text 3 DLC0_040 Fifth line{#Name=""Michael (6)""}","ヒントテキスト３　DLC0_040　　　一行目{LF}ヒントテキスト３　DLC0_040　　　二行目{LF}ヒントテキスト３　DLC0_040　　　三行目{LF}ヒントテキスト３　DLC0_040　　　四行目{LF}ヒントテキスト３　DLC0_040　　　五行目{#Name=""Michael (6)""}","1"
