"translation","source"
"...E não o chame de filhote.{#Name=""Zero""}","...And don't call it a pup.{#Name=""Zero""}"
"É uma confissão de uma garota!{#Name=""ディト""}","オトメの告白か！{#Name=""ディト""}"
"Ele não é de muita ajuda, é?{#Name=""ディト""}","He's not a whole lot of help, is he?{#Name=""ディト""}"
"O quê? Espere, quem?{#Name=""ミハイル""}","What? Wait, who?{#Name=""ミハイル""}"
"Não mesmo.{#Name=""ゼロ""}","Not really.{#Name=""ゼロ""}"
"Ele só pisa forte e destrói coisas aleatoriamente.{#Name=""ディト""}","He just kind of stomps around and wrecks shit randomly.{#Name=""ディト""}"
"Rapazes! Ei, rapazes?{#Name=""ミハイル""}","Guys! Hey, guys?{#Name=""ミハイル""}"
"Por que você não o larga já?{#Name=""ディト""}","Why don't you ditch him already?{#Name=""ディト""}"
"Rapazes, de quem estamos falando?{#Name=""ミハイル""}","Guys, who are we talking about?{#Name=""ミハイル""}"
"É, mas ele faz um bom escudo de carne....Além disso, ele pode voar.{#Name=""ゼロ""}","Yeah, but he makes a good meat shield. ...Plus he can fly.{#Name=""ゼロ""}"
"Ei, Zero! Eu posso voar! Eu também posso voar!{#Name=""ミハイル""}","Hey, Zero! I can fly! I can fly too!{#Name=""ミハイル""}"
"...Você está certo. Vamos largá-lo.{#Name=""ゼロ""}","...You're right. Let's ditch him.{#Name=""ゼロ""}"
"Então... quando as coisas se acalmarem, talvez{LF}eu e você possamos nos divertir um pouco...{#Name=""Dito""}","So...once things calm down, maybe{LF}you and me could have some fun...{#Name=""Dito""}"
"Digo, você é muito mais atraente{LF}do que aquele saco de banha, afinal.{#Name=""Dito""}","I mean, you are a lot more attractive{LF}than ol' Blubber Bags, after all.{#Name=""Dito""}"
"Se eu estiver com vontade.{#Name=""Zero""}","If I feel like it.{#Name=""Zero""}"
"Heheh. Zero, você é mesmo um animal.{#Name=""Dito""}","へへっ。ゼロさんってばケモノだなあ{#Name=""ディト""}"
"Então, como é a Four, afinal?{#Name=""Dito""}","So what's Four like, anyway?{#Name=""Dito""}"
"Ela é virgem.{#Name=""Zero""}","She's a virgin.{#Name=""Zero""}"
"Hm, só isso, ou...?{#Name=""Dito""}","Uh, is that it, or...{#Name=""Dito""}"
"Ela é uma Intoner virgem. Fique pensando nisso.{#Name=""Zero""}","She's a virgin Intoner. Think about it.{#Name=""Zero""}"
"Hmm. Pois é, bem, essa garota deve ter um verdadeiro pau no cu.{#Name=""Dito""}","Hmm. Yeah, well, girl must have{LF}a real stick up her ass.{#Name=""Dito""}"
"E que tipo de discípulo idiota{LF}serviria a uma Intoner virgem?{#Name=""Dito""}","And what kind of idiot disciple{LF}would serve a virgin Intoner?{#Name=""Dito""}"
"Não faço ideia. Provavelmente algum pervertido depravado.{#Name=""Zero""}","Got me. Probably some depraved pervert.{#Name=""Zero""}"
"Consigo imaginar.{#Name=""Dito""}","I can imagine.{#Name=""Dito""}"
"Ei, dragão. Você e a Zero já dormiram juntos?{#Name=""Dito""}","Hey, dragon. You and Zero ever sleep together?{#Name=""Dito""}"
"Não. Ela diz que eu sou fedorento.{LF}Além disso, posso rolar e esmagá-la.{#Name=""Mikhail""}","Nah. She says I stink.{LF}Plus, I might roll over and smoosh her.{#Name=""Mikhail""}"
"Hahaha! Essa foi boa.{#Name=""Dito""}","Ha ha ha! Man, that's rich.{#Name=""Dito""}"
"Bom, é o seguinte — fica longe{LF}de nós essa noite, beleza? Eu cuido da Z.{#Name=""Dito""}","Well, tell you what—you just stay away from{LF}us tonight, all right? I'll take care of Z.{#Name=""Dito""}"
"Beleza! Tenta não esmagá-la.{#Name=""Mikhail""}","Okay! Try not to crush her.{#Name=""Mikhail""}"
"Ah ha ha! Se alguém vai ser esmagado,{LF}espero que seja eu!{#Name=""Dito""}","Ah ha ha! If anyone's gonna get crushed,{LF}I hope it's me!{#Name=""Dito""}"
"Nossa! Ele está de volta!{#Name=""Mikhail""}","Whoa! He's back!{#Name=""Mikhail""}"
"Esse cara não desiste!{#Name=""Zero""}","This fucker won't give up!{#Name=""Zero""}"
"O que diabos está acontecendo com esse cão!?{#Name=""Zero""}","The hell is up with this mutt!?{#Name=""Zero""}"
"Alguns cães simplesmente não sabem quando desistir.{#Name=""Dito""}","Some dogs just don't know when to give up.{#Name=""Dito""}"
"Pegue ele, Zero! Pegue esse bafo!{#Name=""Mikhail""}","Get him, Zero! Get that sourbreath!{#Name=""Mikhail""}"
"É Cérbero, idiota!{#Name=""Zero""}","It's cerberus, idiot!{#Name=""Zero""}"
"Sim, idiota. Preste atenção.{#Name=""Dito""}","Yeah, idiot. Pay attention.{#Name=""Dito""}"
"Pegue essa sabre... Er, pegue essa baba... Espere!{#Name=""Mikhail""}","Get that saber... Er, get that slobber... Hold on!{#Name=""Mikhail""}"
"Coordene bem!{#Name=""ゼロ""}","連携しっかり！{#Name=""ゼロ""}"
"はいっ！{#Name=""ミハイル""}","はいっ！{#Name=""ミハイル""}"
"Não tem jeito. Isso é só uma confusão emocional.{#Name=""ディト""}","無理っしょ。これだけ気持ちがバラバラなのに{#Name=""ディト""}"
"Se você não quiser levar um soco mais tarde, coordene bem!{#Name=""ゼロ""}","後で殴られたくなかったら、連携しっかり！{#Name=""ゼロ""}"
"はいっ！{#Name=""ディト・ミハイル""}","はいっ！{#Name=""ディト・ミハイル""}"
"Ugh, olhe para aquela coisa nojenta,{LF}lutando para sobreviver...{#Name=""Dito""}","Ugh, look at that nasty thing,{LF}fighting to stay alive...{#Name=""Dito""}"
"Não há nada pior do que algum idiota{LF}que não sabe como é feio!{#Name=""Dito""}","Nothing worse than some stupid chump{LF}who doesn't know how ugly he is!{#Name=""Dito""}"
"Ha ha! Vou colocar você de volta no seu lugar!{#Name=""Dito""}","Ha ha! I'll put you back where you belong!{#Name=""Dito""}"
"Hmph.{#Name=""Zero""}","Hmph.{#Name=""Zero""}"
"Zero!{#Name=""Mikhail""}","Zero!{#Name=""Mikhail""}"
"Hmm?{#Name=""Zero""}","Hmm?{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Zero! Você está bem!?{#Name=""Mikhail""}","Zero! Are you okay!?{#Name=""Mikhail""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Puta merda...{#Name=""Dito""}","Holy shit...{#Name=""Dito""}"
"Então...é assim que uma Intoner regenera...?{#Name=""Dito""}","So...that's how an Intoner regenerates...?{#Name=""Dito""}"
"Isso não pode acabar...até que todos estejam mortos.{#Name=""Zero""}","This can't end...until all of them are dead.{#Name=""Zero""}"
"Isso não pode acabar.{#Name=""Zero""}","It can't end.{#Name=""Zero""}"
"Zero...{#Name=""Mikhail""}","Zero...{#Name=""Mikhail""}"
"Inimigos restantes: 6!{#Name=""説明文""}","敵残り 6 体！{#Name=""説明文""}"
"É a Zero! A Zero veio nos matar!{#Name=""Soldier G""}","It's Zero! Zero's come to kill us!{#Name=""Soldier G""}"
"Pare de paniciar e vá para a posição defensiva!{#Name=""Soldier F""}","Stop panicking and get into defensive position!{#Name=""Soldier F""}"
"Depois de derrotar Five na Terra dos Mares,{#Name=""Accord""}","After defeating Five in the Land of Seas,{#Name=""Accord""}"
"Zero levou Dito, a discípula da irmã, e seguiu para o seu próximo destino.{#Name=""Accord""}","Zero took Dito, her sister's disciple, and made for her next destination.{#Name=""Accord""}"
"A Terra das Montanhas...{#Name=""Accord""}","The Land of Mountains...{#Name=""Accord""}"
"Lar de uma cidadela alpina inexpugnável{#Name=""Accord""}","Home to an impenetrable alpine citadel{#Name=""Accord""}"
"governada pela casta Intoner conhecida como Four.{#Name=""Accord""}","governed by the chaste Intoner known as Four.{#Name=""Accord""}"
"É a Zero!{#Name=""Soldier C""}","It's Zero!{#Name=""Soldier C""}"
"Todas as tropas, posições defensivas!{#Name=""Soldier D""}","All troops, defensive positions!{#Name=""Soldier D""}"
"Sua invasão acaba aqui, demônio!{#Name=""Soldier A""}","Your invasion ends here, demon!{#Name=""Soldier A""}"
"Bem, alguém está confiante.{#Name=""Zero""}","Well, someone's confident.{#Name=""Zero""}"
"Droga! Ela é muito forte!{#Name=""Soldier F""}","Dammit! She's too strong!{#Name=""Soldier F""}"
"Mantenha a posição! Defenda a Lady Four a todo custo!{#Name=""Soldier C""}","Hold your ground! Defend Lady Four at all costs!{#Name=""Soldier C""}"
"Urrrgh...{#Name=""Soldier G""}","Urrrgh...{#Name=""Soldier G""}"
"Aguente, Zero! Vou ajudar! Vou ajudar você de verdade!{#Name=""Mikhail""}","Hang on, Zero! I'll help! I'll totally help you!{#Name=""Mikhail""}"
"É meio esquisito como esses caras são fracotes.{#Name=""Dito""}","Kinda freaky how wimpy these guys are.{#Name=""Dito""}"
"É porque a Zero está conosco!{#Name=""Mikhail""}","That's because Zero's with us!{#Name=""Mikhail""}"
"Ela torna TUDO esquisito!{#Name=""Mikhail""}","She makes EVERYTHING freaky!{#Name=""Mikhail""}"
"Que a luz brilhe sobre nossa ícone impecável, Lady Four!{#Name=""Soldier C""}","May the light shine upon our flawless icon, Lady Four!{#Name=""Soldier C""}"
